Saison	Kalenderwoche	Bundesland	Bundesland_ID	Altersgruppe	ARE_Konsultationsinzidenz
2023/24	2023-W49	Sachsen-Anhalt	15	00+	2363
2023/24	2023-W49	Sachsen-Anhalt	15	0-4	11762
2023/24	2023-W49	Sachsen-Anhalt	15	5-14	5038
2023/24	2023-W49	Sachsen-Anhalt	15	15-34	3104
2023/24	2023-W49	Sachsen-Anhalt	15	60+	508
2023/24	2023-W49	Sachsen-Anhalt	15	35-59	2231
2023/24	2023-W49	Thueringen	16	00+	2154
2023/24	2023-W49	Thueringen	16	0-4	5924
2023/24	2023-W49	Thueringen	16	5-14	2471
2023/24	2023-W49	Thueringen	16	15-34	3323
2023/24	2023-W49	Thueringen	16	60+	1055
2023/24	2023-W49	Thueringen	16	35-59	2205
2023/24	2023-W50	Bundesweit	0	00+	2517
2023/24	2023-W50	Bundesweit	0	0-4	6554
2023/24	2023-W50	Bundesweit	0	5-14	2887
2023/24	2023-W50	Bundesweit	0	15-34	2832
2023/24	2023-W50	Bundesweit	0	60+	1063
2023/24	2023-W50	Bundesweit	0	35-59	2942
2023/24	2023-W50	Schleswig-Holstein	1	00+	2486
2023/24	2023-W50	Schleswig-Holstein	1	0-4	7102
2023/24	2023-W50	Schleswig-Holstein	1	5-14	2578
2023/24	2023-W50	Schleswig-Holstein	1	15-34	3318
2023/24	2023-W50	Schleswig-Holstein	1	60+	880
2023/24	2023-W50	Schleswig-Holstein	1	35-59	2836
2023/24	2023-W50	Hamburg	2	00+	1342
2023/24	2023-W50	Hamburg	2	0-4	9022
2023/24	2023-W50	Hamburg	2	5-14	2633
2023/24	2023-W50	Hamburg	2	15-34	614
2023/24	2023-W50	Hamburg	2	60+	233
2023/24	2023-W50	Hamburg	2	35-59	1219
2023/24	2023-W50	Niedersachsen	3	00+	2425
2023/24	2023-W50	Niedersachsen	3	0-4	8194
2023/24	2023-W50	Niedersachsen	3	5-14	2958
2023/24	2023-W50	Niedersachsen	3	15-34	2480
2023/24	2023-W50	Niedersachsen	3	60+	967
2023/24	2023-W50	Niedersachsen	3	35-59	2760
2023/24	2023-W50	Bremen	4	00+	2201
2023/24	2023-W50	Bremen	4	0-4	2603
2023/24	2023-W50	Bremen	4	5-14	1171
2023/24	2023-W50	Bremen	4	15-34	2321
2023/24	2023-W50	Bremen	4	60+	967
2023/24	2023-W50	Bremen	4	35-59	3403
2023/24	2023-W50	Nordrhein-Westfalen	5	00+	2782
2023/24	2023-W50	Nordrhein-Westfalen	5	0-4	6762
2023/24	2023-W50	Nordrhein-Westfalen	5	5-14	2966
2023/24	2023-W50	Nordrhein-Westfalen	5	15-34	3007
2023/24	2023-W50	Nordrhein-Westfalen	5	60+	1272
2023/24	2023-W50	Nordrhein-Westfalen	5	35-59	3334
2023/24	2023-W50	Hessen	6	00+	2593
2023/24	2023-W50	Hessen	6	0-4	7425
2023/24	2023-W50	Hessen	6	5-14	2754
2023/24	2023-W50	Hessen	6	15-34	2914
2023/24	2023-W50	Hessen	6	60+	1030
2023/24	2023-W50	Hessen	6	35-59	2977
2023/24	2023-W50	Rheinland-Pfalz	7	00+	2969
2023/24	2023-W50	Rheinland-Pfalz	7	0-4	6574
2023/24	2023-W50	Rheinland-Pfalz	7	5-14	3564
2023/24	2023-W50	Rheinland-Pfalz	7	15-34	3477
2023/24	2023-W50	Rheinland-Pfalz	7	60+	1265
2023/24	2023-W50	Rheinland-Pfalz	7	35-59	3547
2023/24	2023-W50	Baden-Wuerttemberg	8	00+	2130
2023/24	2023-W50	Baden-Wuerttemberg	8	0-4	5774
2023/24	2023-W50	Baden-Wuerttemberg	8	5-14	2608
2023/24	2023-W50	Baden-Wuerttemberg	8	15-34	2556
2023/24	2023-W50	Baden-Wuerttemberg	8	60+	930
2023/24	2023-W50	Baden-Wuerttemberg	8	35-59	2184
2023/24	2023-W50	Bayern	9	00+	2601
2023/24	2023-W50	Bayern	9	0-4	6695
2023/24	2023-W50	Bayern	9	5-14	3189
2023/24	2023-W50	Bayern	9	15-34	3050
2023/24	2023-W50	Bayern	9	60+	1036
2023/24	2023-W50	Bayern	9	35-59	2864
2023/24	2023-W50	Saarland	10	00+	2279
2023/24	2023-W50	Saarland	10	0-4	4767
2023/24	2023-W50	Saarland	10	5-14	2175
2023/24	2023-W50	Saarland	10	15-34	3116
2023/24	2023-W50	Saarland	10	60+	1131
2023/24	2023-W50	Saarland	10	35-59	2626
2023/24	2023-W50	Berlin	11	00+	2383
2023/24	2023-W50	Berlin	11	0-4	0
2023/24	2023-W50	Berlin	11	5-14	122
2023/24	2023-W50	Berlin	11	15-34	2521
2023/24	2023-W50	Berlin	11	60+	1214
2023/24	2023-W50	Berlin	11	35-59	4080
2023/24	2023-W50	Brandenburg	12	00+	3505
2023/24	2023-W50	Brandenburg	12	0-4	6852
2023/24	2023-W50	Brandenburg	12	5-14	3299
2023/24	2023-W50	Brandenburg	12	15-34	4822
2023/24	2023-W50	Brandenburg	12	60+	1607
2023/24	2023-W50	Brandenburg	12	35-59	4451
2023/24	2023-W50	Mecklenburg-Vorpommern	13	00+	3566
2023/24	2023-W50	Mecklenburg-Vorpommern	13	0-4	12223
2023/24	2023-W50	Mecklenburg-Vorpommern	13	5-14	5058
2023/24	2023-W50	Mecklenburg-Vorpommern	13	15-34	4040
2023/24	2023-W50	Mecklenburg-Vorpommern	13	60+	925
2023/24	2023-W50	Mecklenburg-Vorpommern	13	35-59	4787
2023/24	2023-W50	Sachsen	14	00+	2178
2023/24	2023-W50	Sachsen	14	0-4	7635
2023/24	2023-W50	Sachsen	14	5-14	3807
2023/24	2023-W50	Sachsen	14	15-34	2445
2023/24	2023-W50	Sachsen	14	60+	781
2023/24	2023-W50	Sachsen	14	35-59	2359
2023/24	2023-W50	Sachsen-Anhalt	15	00+	1964
2023/24	2023-W50	Sachsen-Anhalt	15	0-4	5663
2023/24	2023-W50	Sachsen-Anhalt	15	5-14	3100
2023/24	2023-W50	Sachsen-Anhalt	15	15-34	2559
2023/24	2023-W50	Sachsen-Anhalt	15	60+	855
2023/24	2023-W50	Sachsen-Anhalt	15	35-59	2143
2023/24	2023-W50	Thueringen	16	00+	1782
2023/24	2023-W50	Thueringen	16	0-4	5118
2023/24	2023-W50	Thueringen	16	5-14	2936
2023/24	2023-W50	Thueringen	16	15-34	1793
2023/24	2023-W50	Thueringen	16	60+	1077
2023/24	2023-W50	Thueringen	16	35-59	1849
2023/24	2023-W51	Bundesweit	0	00+	2219
2023/24	2023-W51	Bundesweit	0	0-4	7161
2023/24	2023-W51	Bundesweit	0	5-14	2914
2023/24	2023-W51	Bundesweit	0	15-34	2451
2023/24	2023-W51	Bundesweit	0	60+	902
2023/24	2023-W51	Bundesweit	0	35-59	2362
2023/24	2023-W51	Schleswig-Holstein	1	00+	2263
2023/24	2023-W51	Schleswig-Holstein	1	0-4	7469
2023/24	2023-W51	Schleswig-Holstein	1	5-14	2475
2023/24	2023-W51	Schleswig-Holstein	1	15-34	2544
2023/24	2023-W51	Schleswig-Holstein	1	60+	994
2023/24	2023-W51	Schleswig-Holstein	1	35-59	2540
2023/24	2023-W51	Hamburg	2	00+	1282
2023/24	2023-W51	Hamburg	2	0-4	8437
2023/24	2023-W51	Hamburg	2	5-14	2816
2023/24	2023-W51	Hamburg	2	15-34	614
2023/24	2023-W51	Hamburg	2	60+	291
2023/24	2023-W51	Hamburg	2	35-59	1039
2023/24	2023-W51	Niedersachsen	3	00+	1787
2023/24	2023-W51	Niedersachsen	3	0-4	6256
2023/24	2023-W51	Niedersachsen	3	5-14	2114
2023/24	2023-W51	Niedersachsen	3	15-34	2101
2023/24	2023-W51	Niedersachsen	3	60+	590
2023/24	2023-W51	Niedersachsen	3	35-59	1948
2023/24	2023-W51	Bremen	4	00+	1578
2023/24	2023-W51	Bremen	4	0-4	4227
2023/24	2023-W51	Bremen	4	5-14	1865
2023/24	2023-W51	Bremen	4	15-34	1404
2023/24	2023-W51	Bremen	4	60+	650
2023/24	2023-W51	Bremen	4	35-59	2022
2023/24	2023-W51	Nordrhein-Westfalen	5	00+	2428
2023/24	2023-W51	Nordrhein-Westfalen	5	0-4	6449
2023/24	2023-W51	Nordrhein-Westfalen	5	5-14	2916
2023/24	2023-W51	Nordrhein-Westfalen	5	15-34	2718
2023/24	2023-W51	Nordrhein-Westfalen	5	60+	1087
2023/24	2023-W51	Nordrhein-Westfalen	5	35-59	2691
2023/24	2023-W51	Hessen	6	00+	2254
2023/24	2023-W51	Hessen	6	0-4	8454
2023/24	2023-W51	Hessen	6	5-14	2870
2023/24	2023-W51	Hessen	6	15-34	2343
2023/24	2023-W51	Hessen	6	60+	917
2023/24	2023-W51	Hessen	6	35-59	2290
2023/24	2023-W51	Rheinland-Pfalz	7	00+	2373
2023/24	2023-W51	Rheinland-Pfalz	7	0-4	6621
2023/24	2023-W51	Rheinland-Pfalz	7	5-14	2940
2023/24	2023-W51	Rheinland-Pfalz	7	15-34	2679
2023/24	2023-W51	Rheinland-Pfalz	7	60+	938
2023/24	2023-W51	Rheinland-Pfalz	7	35-59	2750
2023/24	2023-W51	Baden-Wuerttemberg	8	00+	2037
2023/24	2023-W51	Baden-Wuerttemberg	8	0-4	6577
2023/24	2023-W51	Baden-Wuerttemberg	8	5-14	2672
2023/24	2023-W51	Baden-Wuerttemberg	8	15-34	2186
2023/24	2023-W51	Baden-Wuerttemberg	8	60+	976
2023/24	2023-W51	Baden-Wuerttemberg	8	35-59	1995
2023/24	2023-W51	Bayern	9	00+	2565
2023/24	2023-W51	Bayern	9	0-4	8547
2023/24	2023-W51	Bayern	9	5-14	4046
2023/24	2023-W51	Bayern	9	15-34	2873
2023/24	2023-W51	Bayern	9	60+	922
2023/24	2023-W51	Bayern	9	35-59	2474
2023/24	2023-W51	Saarland	10	00+	2256
2023/24	2023-W51	Saarland	10	0-4	5462
2023/24	2023-W51	Saarland	10	5-14	2506
2023/24	2023-W51	Saarland	10	15-34	3477
2023/24	2023-W51	Saarland	10	60+	662
2023/24	2023-W51	Saarland	10	35-59	2626
2023/24	2023-W51	Berlin	11	00+	1795
2023/24	2023-W51	Berlin	11	0-4	697
2023/24	2023-W51	Berlin	11	5-14	399
2023/24	2023-W51	Berlin	11	15-34	2125
2023/24	2023-W51	Berlin	11	60+	913
2023/24	2023-W51	Berlin	11	35-59	2720
2023/24	2023-W51	Brandenburg	12	00+	2624
2023/24	2023-W51	Brandenburg	12	0-4	8514
2023/24	2023-W51	Brandenburg	12	5-14	3212
2023/24	2023-W51	Brandenburg	12	15-34	3359
2023/24	2023-W51	Brandenburg	12	60+	1036
2023/24	2023-W51	Brandenburg	12	35-59	3036
2023/24	2023-W51	Mecklenburg-Vorpommern	13	00+	3149
2023/24	2023-W51	Mecklenburg-Vorpommern	13	0-4	15887
2023/24	2023-W51	Mecklenburg-Vorpommern	13	5-14	5742
2023/24	2023-W51	Mecklenburg-Vorpommern	13	15-34	3567
2023/24	2023-W51	Mecklenburg-Vorpommern	13	60+	970
2023/24	2023-W51	Mecklenburg-Vorpommern	13	35-59	3149
2023/24	2023-W51	Sachsen	14	00+	1834
2023/24	2023-W51	Sachsen	14	0-4	8061
2023/24	2023-W51	Sachsen	14	5-14	3004
2023/24	2023-W51	Sachsen	14	15-34	1617
2023/24	2023-W51	Sachsen	14	60+	757
2023/24	2023-W51	Sachsen	14	35-59	2002
2023/24	2023-W51	Sachsen-Anhalt	15	00+	1992
2023/24	2023-W51	Sachsen-Anhalt	15	0-4	12901
2023/24	2023-W51	Sachsen-Anhalt	15	5-14	3670
2023/24	2023-W51	Sachsen-Anhalt	15	15-34	2144
2023/24	2023-W51	Sachsen-Anhalt	15	60+	599
2023/24	2023-W51	Sachsen-Anhalt	15	35-59	1765
2023/24	2023-W51	Thueringen	16	00+	1968
2023/24	2023-W51	Thueringen	16	0-4	7185
2023/24	2023-W51	Thueringen	16	5-14	2589
2023/24	2023-W51	Thueringen	16	15-34	2628
2023/24	2023-W51	Thueringen	16	60+	911
2023/24	2023-W51	Thueringen	16	35-59	2003
2023/24	2023-W52	Bundesweit	0	00+	957
2023/24	2023-W52	Bundesweit	0	0-4	4041
2023/24	2023-W52	Bundesweit	0	5-14	1083
2023/24	2023-W52	Bundesweit	0	15-34	890
2023/24	2023-W52	Bundesweit	0	60+	433
2023/24	2023-W52	Bundesweit	0	35-59	1012
2023/24	2023-W52	Schleswig-Holstein	1	00+	1158
2023/24	2023-W52	Schleswig-Holstein	1	0-4	3556
2023/24	2023-W52	Schleswig-Holstein	1	5-14	766
2023/24	2023-W52	Schleswig-Holstein	1	15-34	1354
2023/24	2023-W52	Schleswig-Holstein	1	60+	504
2023/24	2023-W52	Schleswig-Holstein	1	35-59	1446
2023/24	2023-W52	Hamburg	2	00+	680
2023/24	2023-W52	Hamburg	2	0-4	2343
2023/24	2023-W52	Hamburg	2	5-14	673
2023/24	2023-W52	Hamburg	2	15-34	670
2023/24	2023-W52	Hamburg	2	60+	117
2023/24	2023-W52	Hamburg	2	35-59	839
2023/24	2023-W52	Niedersachsen	3	00+	991
2023/24	2023-W52	Niedersachsen	3	0-4	3119
2023/24	2023-W52	Niedersachsen	3	5-14	909
2023/24	2023-W52	Niedersachsen	3	15-34	950
2023/24	2023-W52	Niedersachsen	3	60+	553
2023/24	2023-W52	Niedersachsen	3	35-59	1145
2023/24	2023-W52	Bremen	4	00+	311
2023/24	2023-W52	Bremen	4	0-4	2061
2023/24	2023-W52	Bremen	4	5-14	494
2023/24	2023-W52	Bremen	4	15-34	291
2023/24	2023-W52	Bremen	4	60+	174
2023/24	2023-W52	Bremen	4	35-59	124
2023/24	2023-W52	Nordrhein-Westfalen	5	00+	922
2023/24	2023-W52	Nordrhein-Westfalen	5	0-4	3498
2023/24	2023-W52	Nordrhein-Westfalen	5	5-14	1167
2023/24	2023-W52	Nordrhein-Westfalen	5	15-34	784
2023/24	2023-W52	Nordrhein-Westfalen	5	60+	479
2023/24	2023-W52	Nordrhein-Westfalen	5	35-59	969
2023/24	2023-W52	Hessen	6	00+	580
2023/24	2023-W52	Hessen	6	0-4	2296
2023/24	2023-W52	Hessen	6	5-14	533
2023/24	2023-W52	Hessen	6	15-34	660
2023/24	2023-W52	Hessen	6	60+	266
2023/24	2023-W52	Hessen	6	35-59	566
2023/24	2023-W52	Rheinland-Pfalz	7	00+	301
2023/24	2023-W52	Rheinland-Pfalz	7	0-4	1333
2023/24	2023-W52	Rheinland-Pfalz	7	5-14	356
2023/24	2023-W52	Rheinland-Pfalz	7	15-34	314
2023/24	2023-W52	Rheinland-Pfalz	7	60+	95
2023/24	2023-W52	Rheinland-Pfalz	7	35-59	325
2023/24	2023-W52	Baden-Wuerttemberg	8	00+	1327
2023/24	2023-W52	Baden-Wuerttemberg	8	0-4	7173
2023/24	2023-W52	Baden-Wuerttemberg	8	5-14	1629
2023/24	2023-W52	Baden-Wuerttemberg	8	15-34	1147
2023/24	2023-W52	Baden-Wuerttemberg	8	60+	631
2023/24	2023-W52	Baden-Wuerttemberg	8	35-59	1116
2023/24	2023-W52	Bayern	9	00+	1326
2023/24	2023-W52	Bayern	9	0-4	5257
2023/24	2023-W52	Bayern	9	5-14	1541
2023/24	2023-W52	Bayern	9	15-34	1209
2023/24	2023-W52	Bayern	9	60+	539
2023/24	2023-W52	Bayern	9	35-59	1449
2023/24	2023-W52	Saarland	10	00+	412
2023/24	2023-W52	Saarland	10	0-4	3855
2023/24	2023-W52	Saarland	10	5-14	935
2023/24	2023-W52	Saarland	10	15-34	231
2023/24	2023-W52	Saarland	10	60+	64
2023/24	2023-W52	Saarland	10	35-59	303
2023/24	2023-W52	Berlin	11	00+	590
2023/24	2023-W52	Berlin	11	0-4	0
2023/24	2023-W52	Berlin	11	5-14	0
2023/24	2023-W52	Berlin	11	15-34	629
2023/24	2023-W52	Berlin	11	60+	262
2023/24	2023-W52	Berlin	11	35-59	1042
2023/24	2023-W52	Brandenburg	12	00+	680
2023/24	2023-W52	Brandenburg	12	0-4	4555
2023/24	2023-W52	Brandenburg	12	5-14	707
2023/24	2023-W52	Brandenburg	12	15-34	803
2023/24	2023-W52	Brandenburg	12	60+	233
2023/24	2023-W52	Brandenburg	12	35-59	627
2023/24	2023-W52	Mecklenburg-Vorpommern	13	00+	1222
2023/24	2023-W52	Mecklenburg-Vorpommern	13	0-4	5914
2023/24	2023-W52	Mecklenburg-Vorpommern	13	5-14	1382
2023/24	2023-W52	Mecklenburg-Vorpommern	13	15-34	1277
2023/24	2023-W52	Mecklenburg-Vorpommern	13	60+	427
2023/24	2023-W52	Mecklenburg-Vorpommern	13	35-59	1483
2023/24	2023-W52	Sachsen	14	00+	935
2023/24	2023-W52	Sachsen	14	0-4	4327
2023/24	2023-W52	Sachsen	14	5-14	1304
2023/24	2023-W52	Sachsen	14	15-34	896
2023/24	2023-W52	Sachsen	14	60+	443
2023/24	2023-W52	Sachsen	14	35-59	959
2023/24	2023-W52	Sachsen-Anhalt	15	00+	974
2023/24	2023-W52	Sachsen-Anhalt	15	0-4	6465
2023/24	2023-W52	Sachsen-Anhalt	15	5-14	1269
2023/24	2023-W52	Sachsen-Anhalt	15	15-34	899
2023/24	2023-W52	Sachsen-Anhalt	15	60+	262
2023/24	2023-W52	Sachsen-Anhalt	15	35-59	1103
2023/24	2023-W52	Thueringen	16	00+	513
2023/24	2023-W52	Thueringen	16	0-4	3856
2023/24	2023-W52	Thueringen	16	5-14	941
2023/24	2023-W52	Thueringen	16	15-34	278
2023/24	2023-W52	Thueringen	16	60+	269
2023/24	2023-W52	Thueringen	16	35-59	414
2023/24	2024-W01	Bundesweit	0	00+	1641
2023/24	2024-W01	Bundesweit	0	0-4	3988
2023/24	2024-W01	Bundesweit	0	5-14	1413
2023/24	2024-W01	Bundesweit	0	15-34	1888
2023/24	2024-W01	Bundesweit	0	60+	819
2023/24	2024-W01	Bundesweit	0	35-59	1950
2023/24	2024-W01	Schleswig-Holstein	1	00+	1118
2023/24	2024-W01	Schleswig-Holstein	1	0-4	4171
2023/24	2024-W01	Schleswig-Holstein	1	5-14	884
2023/24	2024-W01	Schleswig-Holstein	1	15-34	1382
2023/24	2024-W01	Schleswig-Holstein	1	60+	525
2023/24	2024-W01	Schleswig-Holstein	1	35-59	1174
2023/24	2024-W01	Hamburg	2	00+	980
2023/24	2024-W01	Hamburg	2	0-4	4101
2023/24	2024-W01	Hamburg	2	5-14	1898
2023/24	2024-W01	Hamburg	2	15-34	821
2023/24	2024-W01	Hamburg	2	60+	320
2023/24	2024-W01	Hamburg	2	35-59	859
2023/24	2024-W01	Niedersachsen	3	00+	1758
2023/24	2024-W01	Niedersachsen	3	0-4	4817
2023/24	2024-W01	Niedersachsen	3	5-14	1674
2023/24	2024-W01	Niedersachsen	3	15-34	2034
2023/24	2024-W01	Niedersachsen	3	60+	704
2023/24	2024-W01	Niedersachsen	3	35-59	2132
2023/24	2024-W01	Bremen	4	00+	1214
2023/24	2024-W01	Bremen	4	0-4	2203
2023/24	2024-W01	Bremen	4	5-14	621
2023/24	2024-W01	Bremen	4	15-34	1184
2023/24	2024-W01	Bremen	4	60+	835
2023/24	2024-W01	Bremen	4	35-59	1586
2023/24	2024-W01	Nordrhein-Westfalen	5	00+	1680
2023/24	2024-W01	Nordrhein-Westfalen	5	0-4	3237
2023/24	2024-W01	Nordrhein-Westfalen	5	5-14	1351
2023/24	2024-W01	Nordrhein-Westfalen	5	15-34	1949
2023/24	2024-W01	Nordrhein-Westfalen	5	60+	1018
2023/24	2024-W01	Nordrhein-Westfalen	5	35-59	1949
2023/24	2024-W01	Hessen	6	00+	2105
2023/24	2024-W01	Hessen	6	0-4	5585
2023/24	2024-W01	Hessen	6	5-14	1773
2023/24	2024-W01	Hessen	6	15-34	2165
2023/24	2024-W01	Hessen	6	60+	1103
2023/24	2024-W01	Hessen	6	35-59	2523
2023/24	2024-W01	Rheinland-Pfalz	7	00+	1888
2023/24	2024-W01	Rheinland-Pfalz	7	0-4	3795
2023/24	2024-W01	Rheinland-Pfalz	7	5-14	1057
2023/24	2024-W01	Rheinland-Pfalz	7	15-34	2479
2023/24	2024-W01	Rheinland-Pfalz	7	60+	918
2023/24	2024-W01	Rheinland-Pfalz	7	35-59	2370
2023/24	2024-W01	Baden-Wuerttemberg	8	00+	1414
2023/24	2024-W01	Baden-Wuerttemberg	8	0-4	3375
2023/24	2024-W01	Baden-Wuerttemberg	8	5-14	1422
2023/24	2024-W01	Baden-Wuerttemberg	8	15-34	1556
2023/24	2024-W01	Baden-Wuerttemberg	8	60+	715
2023/24	2024-W01	Baden-Wuerttemberg	8	35-59	1621
2023/24	2024-W01	Bayern	9	00+	1677
2023/24	2024-W01	Bayern	9	0-4	4306
2023/24	2024-W01	Bayern	9	5-14	1385
2023/24	2024-W01	Bayern	9	15-34	1978
2023/24	2024-W01	Bayern	9	60+	726
2023/24	2024-W01	Bayern	9	35-59	1975
2023/24	2024-W01	Saarland	10	00+	1593
2023/24	2024-W01	Saarland	10	0-4	2694
2023/24	2024-W01	Saarland	10	5-14	1814
2023/24	2024-W01	Saarland	10	15-34	1759
2023/24	2024-W01	Saarland	10	60+	690
2023/24	2024-W01	Saarland	10	35-59	2222
2023/24	2024-W01	Berlin	11	00+	1268
2023/24	2024-W01	Berlin	11	0-4	0
2023/24	2024-W01	Berlin	11	5-14	33
2023/24	2024-W01	Berlin	11	15-34	1383
2023/24	2024-W01	Berlin	11	60+	787
2023/24	2024-W01	Berlin	11	35-59	2046
2023/24	2024-W01	Brandenburg	12	00+	1897
2023/24	2024-W01	Brandenburg	12	0-4	5598
2023/24	2024-W01	Brandenburg	12	5-14	1267
2023/24	2024-W01	Brandenburg	12	15-34	2449
2023/24	2024-W01	Brandenburg	12	60+	931
2023/24	2024-W01	Brandenburg	12	35-59	2357
2023/24	2024-W01	Mecklenburg-Vorpommern	13	00+	2188
2023/24	2024-W01	Mecklenburg-Vorpommern	13	0-4	9469
2023/24	2024-W01	Mecklenburg-Vorpommern	13	5-14	2396
2023/24	2024-W01	Mecklenburg-Vorpommern	13	15-34	3094
2023/24	2024-W01	Mecklenburg-Vorpommern	13	60+	720
2023/24	2024-W01	Mecklenburg-Vorpommern	13	35-59	2421
2023/24	2024-W01	Sachsen	14	00+	1785
2023/24	2024-W01	Sachsen	14	0-4	6854
2023/24	2024-W01	Sachsen	14	5-14	2428
2023/24	2024-W01	Sachsen	14	15-34	2002
2023/24	2024-W01	Sachsen	14	60+	743
2023/24	2024-W01	Sachsen	14	35-59	1955
2023/24	2024-W01	Sachsen-Anhalt	15	00+	1210
2023/24	2024-W01	Sachsen-Anhalt	15	0-4	2283
2023/24	2024-W01	Sachsen-Anhalt	15	5-14	968
2023/24	2024-W01	Sachsen-Anhalt	15	15-34	1833
2023/24	2024-W01	Sachsen-Anhalt	15	60+	686
2023/24	2024-W01	Sachsen-Anhalt	15	35-59	1396
2023/24	2024-W01	Thueringen	16	00+	1535
2023/24	2024-W01	Thueringen	16	0-4	4071
2023/24	2024-W01	Thueringen	16	5-14	1396
2023/24	2024-W01	Thueringen	16	15-34	1839
2023/24	2024-W01	Thueringen	16	60+	837
2023/24	2024-W01	Thueringen	16	35-59	1884
2023/24	2024-W02	Bundesweit	0	00+	1630
2023/24	2024-W02	Bundesweit	0	0-4	4448
2023/24	2024-W02	Bundesweit	0	5-14	1972
2023/24	2024-W02	Bundesweit	0	15-34	1929
2023/24	2024-W02	Bundesweit	0	60+	762
2023/24	2024-W02	Bundesweit	0	35-59	1717
2023/24	2024-W02	Schleswig-Holstein	1	00+	1673
2023/24	2024-W02	Schleswig-Holstein	1	0-4	7220
2023/24	2024-W02	Schleswig-Holstein	1	5-14	2225
2023/24	2024-W02	Schleswig-Holstein	1	15-34	1894
2023/24	2024-W02	Schleswig-Holstein	1	60+	669
2023/24	2024-W02	Schleswig-Holstein	1	35-59	1604
2023/24	2024-W02	Hamburg	2	00+	794
2023/24	2024-W02	Hamburg	2	0-4	3328
2023/24	2024-W02	Hamburg	2	5-14	1127
2023/24	2024-W02	Hamburg	2	15-34	570
2023/24	2024-W02	Hamburg	2	60+	233
2023/24	2024-W02	Hamburg	2	35-59	899
2023/24	2024-W02	Niedersachsen	3	00+	1493
2023/24	2024-W02	Niedersachsen	3	0-4	5175
2023/24	2024-W02	Niedersachsen	3	5-14	2116
2023/24	2024-W02	Niedersachsen	3	15-34	1719
2023/24	2024-W02	Niedersachsen	3	60+	748
2023/24	2024-W02	Niedersachsen	3	35-59	1325
2023/24	2024-W02	Bremen	4	00+	1317
2023/24	2024-W02	Bremen	4	0-4	2771
2023/24	2024-W02	Bremen	4	5-14	1711
2023/24	2024-W02	Bremen	4	15-34	1522
2023/24	2024-W02	Bremen	4	60+	673
2023/24	2024-W02	Bremen	4	35-59	1368
2023/24	2024-W02	Nordrhein-Westfalen	5	00+	1807
2023/24	2024-W02	Nordrhein-Westfalen	5	0-4	3933
2023/24	2024-W02	Nordrhein-Westfalen	5	5-14	2040
2023/24	2024-W02	Nordrhein-Westfalen	5	15-34	2201
2023/24	2024-W02	Nordrhein-Westfalen	5	60+	873
2023/24	2024-W02	Nordrhein-Westfalen	5	35-59	1982
2023/24	2024-W02	Hessen	6	00+	1507
2023/24	2024-W02	Hessen	6	0-4	4153
2023/24	2024-W02	Hessen	6	5-14	1088
2023/24	2024-W02	Hessen	6	15-34	1636
2023/24	2024-W02	Hessen	6	60+	767
2023/24	2024-W02	Hessen	6	35-59	1798
2023/24	2024-W02	Rheinland-Pfalz	7	00+	1892
2023/24	2024-W02	Rheinland-Pfalz	7	0-4	3973
2023/24	2024-W02	Rheinland-Pfalz	7	5-14	1971
2023/24	2024-W02	Rheinland-Pfalz	7	15-34	2297
2023/24	2024-W02	Rheinland-Pfalz	7	60+	836
2023/24	2024-W02	Rheinland-Pfalz	7	35-59	2293
2023/24	2024-W02	Baden-Wuerttemberg	8	00+	1682
2023/24	2024-W02	Baden-Wuerttemberg	8	0-4	4382
2023/24	2024-W02	Baden-Wuerttemberg	8	5-14	1917
2023/24	2024-W02	Baden-Wuerttemberg	8	15-34	1948
2023/24	2024-W02	Baden-Wuerttemberg	8	60+	813
2023/24	2024-W02	Baden-Wuerttemberg	8	35-59	1774
2023/24	2024-W02	Bayern	9	00+	1711
2023/24	2024-W02	Bayern	9	0-4	4633
2023/24	2024-W02	Bayern	9	5-14	2238
2023/24	2024-W02	Bayern	9	15-34	2025
2023/24	2024-W02	Bayern	9	60+	762
2023/24	2024-W02	Bayern	9	35-59	1732
2023/24	2024-W02	Saarland	10	00+	1654
2023/24	2024-W02	Saarland	10	0-4	3075
2023/24	2024-W02	Saarland	10	5-14	2036
2023/24	2024-W02	Saarland	10	15-34	2101
2023/24	2024-W02	Saarland	10	60+	828
2023/24	2024-W02	Saarland	10	35-59	1934
2023/24	2024-W02	Berlin	11	00+	1106
2023/24	2024-W02	Berlin	11	0-4	0
2023/24	2024-W02	Berlin	11	5-14	132
2023/24	2024-W02	Berlin	11	15-34	1421
2023/24	2024-W02	Berlin	11	60+	629
2023/24	2024-W02	Berlin	11	35-59	1635
2023/24	2024-W02	Brandenburg	12	00+	1686
2023/24	2024-W02	Brandenburg	12	0-4	5825
2023/24	2024-W02	Brandenburg	12	5-14	1838
2023/24	2024-W02	Brandenburg	12	15-34	2373
2023/24	2024-W02	Brandenburg	12	60+	634
2023/24	2024-W02	Brandenburg	12	35-59	1898
2023/24	2024-W02	Mecklenburg-Vorpommern	13	00+	1904
2023/24	2024-W02	Mecklenburg-Vorpommern	13	0-4	7907
2023/24	2024-W02	Mecklenburg-Vorpommern	13	5-14	3174
2023/24	2024-W02	Mecklenburg-Vorpommern	13	15-34	2098
2023/24	2024-W02	Mecklenburg-Vorpommern	13	60+	686
